"id","offer","offer_value","rpe","vpe","ape","choice"
"6329c3f65e49f1fe88e850e4","offer1","0.35",-0.05,-81,88,"0"
"6329c3f65e49f1fe88e850e4","offer2","0.4",0.1,107,152,"0"
"6329c3f65e49f1fe88e850e4","offer3","0.2",-0.2,-254,71,"1"
"6329c3f65e49f1fe88e850e4","offer4","0.05",-0.15,-137,56,"1"
"6329c3f65e49f1fe88e850e4","offer5","0.5",0.2,208,42,"0"
"6329c3f65e49f1fe88e850e4","offer6","0.1",-0.15,-86,51,"1"
"6329c3f65e49f1fe88e850e4","offer7","0.1",-0.1,-24,-5,"1"
"6329c3f65e49f1fe88e850e4","offer8","0.2",-0.05,-110,-17,"1"
"6329c3f65e49f1fe88e850e4","offer9","0.3",-0.1,-85,59,"0"
"6329c3f65e49f1fe88e850e4","offer10","0.4",0.15,175,35,"0"
"6329c3f65e49f1fe88e850e4","offer11","0.25",-0.1,-108,-22,"0"
"6329c3f65e49f1fe88e850e4","offer12","0.3",0.2,177,-11,"0"
"6329c3f65e49f1fe88e850e4","offer13","0.15",-0.1,-155,5,"1"
"6329c3f65e49f1fe88e850e4","offer14","0.5",0.3,266,46,"0"
"6329c3f65e49f1fe88e850e4","offer15","0.25",0.05,37,-23,"0"
"6329c3f65e49f1fe88e850e4","offer16","0.45",0.2,233,-24,"0"
"6329c3f65e49f1fe88e850e4","offer17","0.15",-0.25,-206,43,"1"
"6329c3f65e49f1fe88e850e4","offer18","0.45",0.15,197,37,"0"
"6329c3f65e49f1fe88e850e4","offer19","0.05",-0.15,-69,10,"1"
"6329c3f65e49f1fe88e850e4","offer20","0.35",0.15,158,12,"0"
"60c382725a7a55abef2e8e99","offer1","0.15",-0.35,-334,-3,"0"
"60c382725a7a55abef2e8e99","offer2","0.4",0.1,105,-3,"0"
"60c382725a7a55abef2e8e99","offer3","0.5",0.05,130,85,"0"
"60c382725a7a55abef2e8e99","offer4","0.45",0.05,82,0,"0"
"60c382725a7a55abef2e8e99","offer5","0.3",-0.05,-47,-7,"0"
"60c382725a7a55abef2e8e99","offer6","0.05",-0.45,-434,27,"1"
"60c382725a7a55abef2e8e99","offer7","0.4",0.15,153,11,"0"
"60c382725a7a55abef2e8e99","offer8","0.5",0.1,232,95,"0"
"60c382725a7a55abef2e8e99","offer9","0.3",-0.05,-19,3,"0"
"60c382725a7a55abef2e8e99","offer10","0.35",0,21,-3,"0"
"60c382725a7a55abef2e8e99","offer11","0.35",-0.05,-81,12,"0"
"60c382725a7a55abef2e8e99","offer12","0.25",-0.15,-149,2,"0"
"60c382725a7a55abef2e8e99","offer13","0.25",-0.05,-22,2,"0"
"60c382725a7a55abef2e8e99","offer14","0.1",-0.35,-274,35,"0"
"60c382725a7a55abef2e8e99","offer15","0.1",-0.1,-75,23,"0"
"60c382725a7a55abef2e8e99","offer16","0.05",-0.2,-61,71,"1"
"60c382725a7a55abef2e8e99","offer17","0.45",0.2,196,15,"0"
"60c382725a7a55abef2e8e99","offer18","0.2",-0.05,-74,-17,"0"
"60c382725a7a55abef2e8e99","offer19","0.15",-0.1,-43,-7,"0"
"60c382725a7a55abef2e8e99","offer20","0.2",-0.3,-338,11,"0"
"61313473de5462f652bb133c","offer1","0.4",0.1,90,43,"0"
"61313473de5462f652bb133c","offer2","0.2",0.05,-80,2,"0"
"61313473de5462f652bb133c","offer3","0.5",0.2,91,1,"0"
"61313473de5462f652bb133c","offer4","0.45",0.3,276,50,"0"
"61313473de5462f652bb133c","offer5","0.4",0.3,228,68,"0"
"61313473de5462f652bb133c","offer6","0.45",0.25,228,44,"0"
"61313473de5462f652bb133c","offer7","0.05",-0.3,-124,-50,"1"
"61313473de5462f652bb133c","offer8","0.05",-0.05,-175,-7,"1"
"61313473de5462f652bb133c","offer9","0.5",0.1,106,31,"0"
"61313473de5462f652bb133c","offer10","0.15",-0.25,-336,0,"0"
"61313473de5462f652bb133c","offer11","0.25",0,-82,2,"0"
"61313473de5462f652bb133c","offer12","0.3",0.05,-134,-48,"0"
"61313473de5462f652bb133c","offer13","0.1",0,-144,0,"0"
"61313473de5462f652bb133c","offer14","0.35",-0.15,-132,0,"0"
"61313473de5462f652bb133c","offer15","0.25",0.15,80,21,"0"
"61313473de5462f652bb133c","offer16","0.1",-0.15,-188,-1,"0"
"61313473de5462f652bb133c","offer17","0.3",0.05,46,2,"0"
"61313473de5462f652bb133c","offer18","0.2",0,2,23,"0"
"61313473de5462f652bb133c","offer19","0.15",0.15,-84,-4,"0"
"61313473de5462f652bb133c","offer20","0.35",0.35,265,21,"0"
"612274842d4805447451f87b","offer1","0.05",-0.3,-258,171,"1"
"612274842d4805447451f87b","offer2","0.05",-0.05,-177,-92,"1"
"612274842d4805447451f87b","offer3","0.5",0.25,242,260,"0"
"612274842d4805447451f87b","offer4","0.4",0.2,230,26,"0"
"612274842d4805447451f87b","offer5","0.1",-0.2,-245,-90,"1"
"612274842d4805447451f87b","offer6","0.1",-0.15,-346,-139,"0"
"612274842d4805447451f87b","offer7","0.35",0.2,282,154,"0"
"612274842d4805447451f87b","offer8","0.2",-0.05,53,-103,"0"
"612274842d4805447451f87b","offer9","0.25",0.15,29,68,"0"
"612274842d4805447451f87b","offer10","0.3",0.3,184,125,"0"
"612274842d4805447451f87b","offer11","0.45",0.4,192,181,"0"
"612274842d4805447451f87b","offer12","0.2",0.05,45,1,"0"
"612274842d4805447451f87b","offer13","0.35",0.1,45,36,"0"
"612274842d4805447451f87b","offer14","0.4",0.35,343,179,"0"
"612274842d4805447451f87b","offer15","0.45",0.15,173,207,"0"
"612274842d4805447451f87b","offer16","0.15",0.1,18,103,"0"
"612274842d4805447451f87b","offer17","0.15",-0.15,48,-128,"0"
"612274842d4805447451f87b","offer18","0.3",0.1,103,-5,"0"
"612274842d4805447451f87b","offer19","0.25",0,2,-176,"0"
"612274842d4805447451f87b","offer20","0.5",0.3,258,239,"0"
"63bc72e1171fb0c2103c571f","offer1","0.05",-0.45,-312,-1,"1"
"63bc72e1171fb0c2103c571f","offer2","0.25",-0.25,-213,-3,"1"
"63bc72e1171fb0c2103c571f","offer3","0.05",-0.45,-233,-2,"1"
"63bc72e1171fb0c2103c571f","offer4","0.1",-0.4,-249,-6,"1"
"63bc72e1171fb0c2103c571f","offer5","0.25",-0.25,-174,-2,"1"
"63bc72e1171fb0c2103c571f","offer6","0.35",-0.15,-189,2,"1"
"63bc72e1171fb0c2103c571f","offer7","0.2",-0.3,-218,-3,"1"
"63bc72e1171fb0c2103c571f","offer8","0.15",-0.35,-255,4,"1"
"63bc72e1171fb0c2103c571f","offer9","0.1",-0.4,6,2,"1"
"63bc72e1171fb0c2103c571f","offer10","0.5",0,230,2,"0"
"63bc72e1171fb0c2103c571f","offer11","0.3",-0.2,-245,-5,"1"
"63bc72e1171fb0c2103c571f","offer12","0.5",0,201,4,"0"
"63bc72e1171fb0c2103c571f","offer13","0.4",-0.1,-61,-6,"1"
"63bc72e1171fb0c2103c571f","offer14","0.45",-0.05,19,-2,"0"
"63bc72e1171fb0c2103c571f","offer15","0.35",-0.15,-164,2,"1"
"63bc72e1171fb0c2103c571f","offer16","0.15",-0.35,-343,4,"1"
"63bc72e1171fb0c2103c571f","offer17","0.2",-0.3,-236,-6,"1"
"63bc72e1171fb0c2103c571f","offer18","0.45",-0.05,-24,6,"0"
"63bc72e1171fb0c2103c571f","offer19","0.4",-0.1,-115,-1,"1"
"63bc72e1171fb0c2103c571f","offer20","0.3",-0.2,-165,-4,"1"
"64f22ad418d6bb613bca00e4","offer1","0.45",0.05,-13,-28,"0"
"64f22ad418d6bb613bca00e4","offer2","0.15",0.05,-60,0,"1"
"64f22ad418d6bb613bca00e4","offer3","0.2",0,16,-53,"1"
"64f22ad418d6bb613bca00e4","offer4","0.45",-0.05,-26,-45,"0"
"64f22ad418d6bb613bca00e4","offer5","0.4",-0.1,-90,-90,"0"
"64f22ad418d6bb613bca00e4","offer6","0.3",0.25,61,-39,"1"
"64f22ad418d6bb613bca00e4","offer7","0.3",0.15,209,-24,"0"
"64f22ad418d6bb613bca00e4","offer8","0.1",-0.25,-108,98,"1"
"64f22ad418d6bb613bca00e4","offer9","0.5",0,36,-95,"0"
"64f22ad418d6bb613bca00e4","offer10","0.35",-0.05,-13,2,"0"
"64f22ad418d6bb613bca00e4","offer11","0.2",-0.3,-245,-2,"1"
"64f22ad418d6bb613bca00e4","offer12","0.15",0.05,-12,24,"1"
"64f22ad418d6bb613bca00e4","offer13","0.35",0.1,54,3,"0"
"64f22ad418d6bb613bca00e4","offer14","0.4",0.15,157,10,"0"
"64f22ad418d6bb613bca00e4","offer15","0.05",-0.05,-64,122,"1"
"64f22ad418d6bb613bca00e4","offer16","0.05",0,-67,-57,"1"
"64f22ad418d6bb613bca00e4","offer17","0.1",0.1,0,66,"1"
"64f22ad418d6bb613bca00e4","offer18","0.25",0.15,13,11,"1"
"64f22ad418d6bb613bca00e4","offer19","0.25",0.1,-102,-140,"1"
"64f22ad418d6bb613bca00e4","offer20","0.5",0.45,255,65,"0"
"627448a7458cf55c0cdea3bb","offer1","0.25",-0.2,-308,-22,"0"
"627448a7458cf55c0cdea3bb","offer2","0.05",-0.45,-284,-62,"1"
"627448a7458cf55c0cdea3bb","offer3","0.05",-0.3,-290,31,"1"
"627448a7458cf55c0cdea3bb","offer4","0.4",-0.1,250,50,"0"
"627448a7458cf55c0cdea3bb","offer5","0.1",-0.4,-253,-59,"1"
"627448a7458cf55c0cdea3bb","offer6","0.1",-0.3,7,63,"1"
"627448a7458cf55c0cdea3bb","offer7","0.15",0,-35,3,"0"
"627448a7458cf55c0cdea3bb","offer8","0.45",-0.05,-175,65,"0"
"627448a7458cf55c0cdea3bb","offer9","0.15",-0.3,-329,112,"1"
"627448a7458cf55c0cdea3bb","offer10","0.3",-0.1,-32,2,"0"
"627448a7458cf55c0cdea3bb","offer11","0.4",-0.1,-2,41,"0"
"627448a7458cf55c0cdea3bb","offer12","0.2",-0.3,-54,-8,"1"
"627448a7458cf55c0cdea3bb","offer13","0.5",0.2,3,5,"0"
"627448a7458cf55c0cdea3bb","offer14","0.35",-0.15,27,-3,"0"
"627448a7458cf55c0cdea3bb","offer15","0.35",-0.15,23,5,"0"
"627448a7458cf55c0cdea3bb","offer16","0.45",-0.05,98,-63,"0"
"627448a7458cf55c0cdea3bb","offer17","0.5",0,98,-63,"0"
"627448a7458cf55c0cdea3bb","offer18","0.3",-0.1,110,-26,"1"
"627448a7458cf55c0cdea3bb","offer19","0.25",0.1,10,10,"0"
"627448a7458cf55c0cdea3bb","offer20","0.2",-0.3,-217,17,"1"
"63d7d63f02fe0c728604e529","offer1","0.05",-0.2,-278,-216,"1"
"63d7d63f02fe0c728604e529","offer2","0.4",0.2,202,116,"0"
"63d7d63f02fe0c728604e529","offer3","0.05",-0.2,-275,-265,"1"
"63d7d63f02fe0c728604e529","offer4","0.1",-0.15,-244,-244,"1"
"63d7d63f02fe0c728604e529","offer5","0.5",0.3,210,129,"0"
"63d7d63f02fe0c728604e529","offer6","0.45",0.3,214,176,"0"
"63d7d63f02fe0c728604e529","offer7","0.45",0.25,224,202,"0"
"63d7d63f02fe0c728604e529","offer8","0.3",0.15,24,1,"0"
"63d7d63f02fe0c728604e529","offer9","0.1",-0.1,-226,-218,"1"
"63d7d63f02fe0c728604e529","offer10","0.2",0,-216,-192,"1"
"63d7d63f02fe0c728604e529","offer11","0.4",0.15,167,117,"0"
"63d7d63f02fe0c728604e529","offer12","0.35",0.25,195,84,"0"
"63d7d63f02fe0c728604e529","offer13","0.15",0.05,-138,-140,"1"
"63d7d63f02fe0c728604e529","offer14","0.15",0,-150,-111,"1"
"63d7d63f02fe0c728604e529","offer15","0.35",0.15,152,-56,"0"
"63d7d63f02fe0c728604e529","offer16","0.3",0.05,-5,8,"0"
"63d7d63f02fe0c728604e529","offer17","0.25",0.05,-6,-9,"0"
"63d7d63f02fe0c728604e529","offer18","0.2",-0.1,-220,-237,"1"
"63d7d63f02fe0c728604e529","offer19","0.25",0.1,-43,-4,"0"
"63d7d63f02fe0c728604e529","offer20","0.5",0.4,213,212,"0"
"65c14d587a287ab18ec848ff","offer1","0.5",0.2,421,106,"0"
"65c14d587a287ab18ec848ff","offer2","0.15",-0.05,-40,-17,"1"
"65c14d587a287ab18ec848ff","offer3","0.15",0,-17,-229,"1"
"65c14d587a287ab18ec848ff","offer4","0.35",-0.15,-59,-32,"1"
"65c14d587a287ab18ec848ff","offer5","0.4",-0.05,-22,-6,"1"
"65c14d587a287ab18ec848ff","offer6","0.35",0.1,56,-111,"1"
"65c14d587a287ab18ec848ff","offer7","0.3",0.25,-23,-10,"1"
"65c14d587a287ab18ec848ff","offer8","0.25",-0.2,-119,-2,"0"
"65c14d587a287ab18ec848ff","offer9","0.45",-0.05,384,-2,"0"
"65c14d587a287ab18ec848ff","offer10","0.3",-0.05,-27,1,"1"
"65c14d587a287ab18ec848ff","offer11","0.05",0,-103,-227,"1"
"65c14d587a287ab18ec848ff","offer12","0.2",-0.3,-178,-21,"1"
"65c14d587a287ab18ec848ff","offer13","0.4",-0.1,-162,-31,"1"
"65c14d587a287ab18ec848ff","offer14","0.2",-0.3,-118,-62,"1"
"65c14d587a287ab18ec848ff","offer15","0.05",-0.1,-143,-249,"1"
"65c14d587a287ab18ec848ff","offer16","0.45",0.25,311,84,"0"
"65c14d587a287ab18ec848ff","offer17","0.25",0.2,-86,11,"1"
"65c14d587a287ab18ec848ff","offer18","0.1",-0.3,-106,11,"1"
"65c14d587a287ab18ec848ff","offer19","0.5",0.4,239,0,"0"
"65c14d587a287ab18ec848ff","offer20","0.1",-0.15,-147,-13,"1"
"5ba854ed7c0ebe0001272f2d","offer1","0.3",-0.1,156,129,"0"
"5ba854ed7c0ebe0001272f2d","offer2","0.25",-0.25,-351,184,"0"
"5ba854ed7c0ebe0001272f2d","offer3","0.1",-0.25,-142,311,"1"
"5ba854ed7c0ebe0001272f2d","offer4","0.35",-0.05,-222,113,"0"
"5ba854ed7c0ebe0001272f2d","offer5","0.3",0,127,70,"0"
"5ba854ed7c0ebe0001272f2d","offer6","0.15",-0.2,-137,310,"1"
"5ba854ed7c0ebe0001272f2d","offer7","0.35",-0.15,-238,-9,"0"
"5ba854ed7c0ebe0001272f2d","offer8","0.05",-0.45,-326,335,"1"
"5ba854ed7c0ebe0001272f2d","offer9","0.5",0.1,209,83,"0"
"5ba854ed7c0ebe0001272f2d","offer10","0.1",-0.2,-125,153,"0"
"5ba854ed7c0ebe0001272f2d","offer11","0.2",-0.1,-46,59,"0"
"5ba854ed7c0ebe0001272f2d","offer12","0.25",-0.15,-138,-133,"0"
"5ba854ed7c0ebe0001272f2d","offer13","0.5",0.2,199,236,"0"
"5ba854ed7c0ebe0001272f2d","offer14","0.45",0.2,210,205,"0"
"5ba854ed7c0ebe0001272f2d","offer15","0.4",0.2,206,226,"0"
"5ba854ed7c0ebe0001272f2d","offer16","0.15",-0.3,-304,13,"0"
"5ba854ed7c0ebe0001272f2d","offer17","0.45",0.25,210,242,"0"
"5ba854ed7c0ebe0001272f2d","offer18","0.4",0.15,138,69,"0"
"5ba854ed7c0ebe0001272f2d","offer19","0.2",-0.05,13,7,"0"
"5ba854ed7c0ebe0001272f2d","offer20","0.05",-0.3,-211,282,"1"
"61075af85969d97b256603cc","offer1","0.15",-0.05,-163,43,"0"
"61075af85969d97b256603cc","offer2","0.25",0.05,-62,21,"0"
"61075af85969d97b256603cc","offer3","0.5",0.3,174,197,"0"
"61075af85969d97b256603cc","offer4","0.3",0.05,-135,124,"1"
"61075af85969d97b256603cc","offer5","0.4",0.25,-166,292,"0"
"61075af85969d97b256603cc","offer6","0.15",0,-145,62,"0"
"61075af85969d97b256603cc","offer7","0.3",0.05,-45,166,"0"
"61075af85969d97b256603cc","offer8","0.05",-0.1,-42,288,"0"
"61075af85969d97b256603cc","offer9","0.25",0,-85,218,"1"
"61075af85969d97b256603cc","offer10","0.4",0.2,-12,11,"0"
"61075af85969d97b256603cc","offer11","0.2",-0.05,155,44,"0"
"61075af85969d97b256603cc","offer12","0.05",-0.15,-154,-191,"0"
"61075af85969d97b256603cc","offer13","0.35",0.15,27,30,"0"
"61075af85969d97b256603cc","offer14","0.35",0.15,165,37,"0"
"61075af85969d97b256603cc","offer15","0.1",-0.1,-119,42,"0"
"61075af85969d97b256603cc","offer16","0.2",0.05,-172,-28,"0"
"61075af85969d97b256603cc","offer17","0.1",-0.1,-68,242,"0"
"61075af85969d97b256603cc","offer18","0.5",0.25,356,299,"0"
"61075af85969d97b256603cc","offer19","0.45",0.3,14,13,"0"
"61075af85969d97b256603cc","offer20","0.45",0.3,168,226,"0"
"63106ea4e8fe9c6cd32bf358","offer1","0.1",-0.2,-41,-28,"0"
"63106ea4e8fe9c6cd32bf358","offer2","0.35",0.1,147,7,"0"
"63106ea4e8fe9c6cd32bf358","offer3","0.25",0,-209,-37,"1"
"63106ea4e8fe9c6cd32bf358","offer4","0.5",0.2,312,26,"0"
"63106ea4e8fe9c6cd32bf358","offer5","0.35",0.15,112,15,"0"
"63106ea4e8fe9c6cd32bf358","offer6","0.2",-0.1,39,-7,"1"
"63106ea4e8fe9c6cd32bf358","offer7","0.2",-0.15,-138,-160,"0"
"63106ea4e8fe9c6cd32bf358","offer8","0.15",-0.1,-67,-15,"0"
"63106ea4e8fe9c6cd32bf358","offer9","0.45",0.25,164,186,"0"
"63106ea4e8fe9c6cd32bf358","offer10","0.3",0,176,19,"0"
"63106ea4e8fe9c6cd32bf358","offer11","0.4",0.2,22,102,"0"
"63106ea4e8fe9c6cd32bf358","offer12","0.05",-0.3,-290,-126,"0"
"63106ea4e8fe9c6cd32bf358","offer13","0.45",0.1,24,-75,"0"
"63106ea4e8fe9c6cd32bf358","offer14","0.1",-0.25,-92,-123,"0"
"63106ea4e8fe9c6cd32bf358","offer15","0.25",-0.15,-6,-29,"0"
"63106ea4e8fe9c6cd32bf358","offer16","0.5",0.15,209,89,"0"
"63106ea4e8fe9c6cd32bf358","offer17","0.15",-0.1,-144,-2,"0"
"63106ea4e8fe9c6cd32bf358","offer18","0.05",-0.4,-99,-112,"0"
"63106ea4e8fe9c6cd32bf358","offer19","0.4",0.05,16,44,"0"
"63106ea4e8fe9c6cd32bf358","offer20","0.3",-0.05,-93,-188,"0"
"650c40c479ccdb86aefdb0fc","offer1","0.4",0.05,-88,32,"0"
"650c40c479ccdb86aefdb0fc","offer2","0.35",0.1,1,-44,"1"
"650c40c479ccdb86aefdb0fc","offer3","0.5",0.2,372,54,"0"
"650c40c479ccdb86aefdb0fc","offer4","0.45",0.05,232,83,"0"
"650c40c479ccdb86aefdb0fc","offer5","0.2",0.05,-65,-189,"1"
"650c40c479ccdb86aefdb0fc","offer6","0.3",0.2,19,-84,"1"
"650c40c479ccdb86aefdb0fc","offer7","0.1",-0.35,-221,148,"1"
"650c40c479ccdb86aefdb0fc","offer8","0.15",-0.35,-258,3,"1"
"650c40c479ccdb86aefdb0fc","offer9","0.25",-0.15,-217,96,"1"
"650c40c479ccdb86aefdb0fc","offer10","0.2",-0.05,-90,-169,"1"
"650c40c479ccdb86aefdb0fc","offer11","0.1",-0.15,-200,65,"1"
"650c40c479ccdb86aefdb0fc","offer12","0.15",-0.25,-222,91,"1"
"650c40c479ccdb86aefdb0fc","offer13","0.25",-0.05,-52,-8,"1"
"650c40c479ccdb86aefdb0fc","offer14","0.4",-0.05,-5,-1,"0"
"650c40c479ccdb86aefdb0fc","offer15","0.05",-0.3,-80,189,"1"
"650c40c479ccdb86aefdb0fc","offer16","0.45",0.1,84,-9,"0"
"650c40c479ccdb86aefdb0fc","offer17","0.5",0.3,298,124,"0"
"650c40c479ccdb86aefdb0fc","offer18","0.35",0.2,1,-13,"0"
"650c40c479ccdb86aefdb0fc","offer19","0.05",-0.15,-197,-197,"1"
"650c40c479ccdb86aefdb0fc","offer20","0.3",-0.05,-170,-2,"1"
"61281debe85082cc937dd9ae","offer1","0.15",-0.15,-287,218,"1"
"61281debe85082cc937dd9ae","offer2","0.35",-0.1,-2,52,"0"
"61281debe85082cc937dd9ae","offer3","0.3",-0.15,-359,142,"0"
"61281debe85082cc937dd9ae","offer4","0.45",0.15,83,-6,"0"
"61281debe85082cc937dd9ae","offer5","0.05",-0.05,-31,384,"1"
"61281debe85082cc937dd9ae","offer6","0.3",0.15,132,19,"0"
"61281debe85082cc937dd9ae","offer7","0.1",-0.25,-264,267,"1"
"61281debe85082cc937dd9ae","offer8","0.35",0.25,392,-5,"0"
"61281debe85082cc937dd9ae","offer9","0.2",-0.2,-422,209,"1"
"61281debe85082cc937dd9ae","offer10","0.15",-0.25,-312,112,"1"
"61281debe85082cc937dd9ae","offer11","0.25",-0.1,-73,5,"0"
"61281debe85082cc937dd9ae","offer12","0.5",0.15,132,224,"0"
"61281debe85082cc937dd9ae","offer13","0.2",0.1,-49,70,"1"
"61281debe85082cc937dd9ae","offer14","0.4",0,1,-1,"0"
"61281debe85082cc937dd9ae","offer15","0.4",0.2,281,208,"0"
"61281debe85082cc937dd9ae","offer16","0.05",-0.15,-120,-187,"1"
"61281debe85082cc937dd9ae","offer17","0.45",0.3,302,206,"0"
"61281debe85082cc937dd9ae","offer18","0.25",0.05,-93,-3,"1"
"61281debe85082cc937dd9ae","offer19","0.5",0.3,303,147,"0"
"61281debe85082cc937dd9ae","offer20","0.1",0,-49,-132,"1"
"60bec2aeb32067ea868876ec","offer1","0.3",0.05,-37,-56,"0"
"60bec2aeb32067ea868876ec","offer2","0.35",0.05,-48,-201,"0"
"60bec2aeb32067ea868876ec","offer3","0.05",-0.2,-186,-237,"1"
"60bec2aeb32067ea868876ec","offer4","0.1",-0.1,-147,-101,"1"
"60bec2aeb32067ea868876ec","offer5","0.5",0.15,29,72,"0"
"60bec2aeb32067ea868876ec","offer6","0.05",-0.15,-196,-276,"1"
"60bec2aeb32067ea868876ec","offer7","0.15",-0.3,-175,-193,"1"
"60bec2aeb32067ea868876ec","offer8","0.45",0.1,55,235,"0"
"60bec2aeb32067ea868876ec","offer9","0.25",0.05,35,-120,"0"
"60bec2aeb32067ea868876ec","offer10","0.25",0.1,4,-56,"0"
"60bec2aeb32067ea868876ec","offer11","0.3",-0.05,14,-192,"0"
"60bec2aeb32067ea868876ec","offer12","0.2",-0.1,-254,-223,"1"
"60bec2aeb32067ea868876ec","offer13","0.15",-0.1,-106,-92,"0"
"60bec2aeb32067ea868876ec","offer14","0.4",-0.05,93,67,"0"
"60bec2aeb32067ea868876ec","offer15","0.5",0.4,269,310,"0"
"60bec2aeb32067ea868876ec","offer16","0.2",-0.2,-113,159,"0"
"60bec2aeb32067ea868876ec","offer17","0.1",-0.15,-193,-79,"1"
"60bec2aeb32067ea868876ec","offer18","0.45",0.2,91,31,"0"
"60bec2aeb32067ea868876ec","offer19","0.35",0,-2,-190,"0"
"60bec2aeb32067ea868876ec","offer20","0.4",0.1,23,-43,"0"
"65c10ec0fa8fd299fde6c3e6","offer1","0.4",0.35,3,-140,"0"
"65c10ec0fa8fd299fde6c3e6","offer2","0.15",-0.35,-51,-190,"1"
"65c10ec0fa8fd299fde6c3e6","offer3","0.3",-0.2,-146,-135,"1"
"65c10ec0fa8fd299fde6c3e6","offer4","0.35",-0.15,33,-104,"0"
"65c10ec0fa8fd299fde6c3e6","offer5","0.45",0.25,47,-36,"0"
"65c10ec0fa8fd299fde6c3e6","offer6","0.2",-0.05,-63,-181,"1"
"65c10ec0fa8fd299fde6c3e6","offer7","0.35",0.1,-61,-95,"1"
"65c10ec0fa8fd299fde6c3e6","offer8","0.05",-0.25,-52,-166,"1"
"65c10ec0fa8fd299fde6c3e6","offer9","0.25",-0.15,-69,-199,"1"
"65c10ec0fa8fd299fde6c3e6","offer10","0.25",0.25,160,161,"0"
"65c10ec0fa8fd299fde6c3e6","offer11","0.15",-0.1,-169,-147,"1"
"65c10ec0fa8fd299fde6c3e6","offer12","0.05",-0.2,-214,-220,"1"
"65c10ec0fa8fd299fde6c3e6","offer13","0.45",0.35,213,172,"0"
"65c10ec0fa8fd299fde6c3e6","offer14","0.5",0.15,41,51,"0"
"65c10ec0fa8fd299fde6c3e6","offer15","0.5",0.3,226,221,"0"
"65c10ec0fa8fd299fde6c3e6","offer16","0.2",-0.3,-49,-211,"0"
"65c10ec0fa8fd299fde6c3e6","offer17","0.4",0.25,1,141,"0"
"65c10ec0fa8fd299fde6c3e6","offer18","0.1",-0.1,-231,179,"1"
"65c10ec0fa8fd299fde6c3e6","offer19","0.3",0.15,41,-186,"1"
"65c10ec0fa8fd299fde6c3e6","offer20","0.1",0,-143,6,"1"
"63d2f3294efc674f84b302d2","offer1","0.4",0.4,5,-11,"0"
"63d2f3294efc674f84b302d2","offer2","0.2",0.2,-10,-2,"0"
"63d2f3294efc674f84b302d2","offer3","0.05",0.05,2,-17,"0"
"63d2f3294efc674f84b302d2","offer4","0.4",0.4,1,-1,"0"
"63d2f3294efc674f84b302d2","offer5","0.25",0.25,7,-1,"0"
"63d2f3294efc674f84b302d2","offer6","0.1",0.1,1,13,"0"
"63d2f3294efc674f84b302d2","offer7","0.2",0.2,-17,10,"0"
"63d2f3294efc674f84b302d2","offer8","0.35",0.35,10,-2,"0"
"63d2f3294efc674f84b302d2","offer9","0.05",0.05,-5,10,"0"
"63d2f3294efc674f84b302d2","offer10","0.5",0.4,33,4,"0"
"63d2f3294efc674f84b302d2","offer11","0.3",0.3,3,8,"0"
"63d2f3294efc674f84b302d2","offer12","0.35",0.35,17,-27,"0"
"63d2f3294efc674f84b302d2","offer13","0.45",0.45,-19,11,"0"
"63d2f3294efc674f84b302d2","offer14","0.15",0.15,-5,-8,"0"
"63d2f3294efc674f84b302d2","offer15","0.5",0.5,-12,-1,"0"
"63d2f3294efc674f84b302d2","offer16","0.1",0.1,0,-3,"0"
"63d2f3294efc674f84b302d2","offer17","0.25",0.25,-5,4,"0"
"63d2f3294efc674f84b302d2","offer18","0.15",0.15,-9,0,"0"
"63d2f3294efc674f84b302d2","offer19","0.45",0.45,14,2,"0"
"63d2f3294efc674f84b302d2","offer20","0.3",0.3,-3,-1,"0"
"5effc7a64495250cbb0d8de8","offer1","0.25",0.15,57,49,"0"
"5effc7a64495250cbb0d8de8","offer2","0.4",0.1,29,-24,"0"
"5effc7a64495250cbb0d8de8","offer3","0.1",-0.2,-146,-92,"0"
"5effc7a64495250cbb0d8de8","offer4","0.05",-0.2,-113,-147,"1"
"5effc7a64495250cbb0d8de8","offer5","0.05",-0.15,-176,-185,"0"
"5effc7a64495250cbb0d8de8","offer6","0.35",0.05,62,21,"0"
"5effc7a64495250cbb0d8de8","offer7","0.4",0.2,55,66,"0"
"5effc7a64495250cbb0d8de8","offer8","0.45",0.25,117,100,"0"
"5effc7a64495250cbb0d8de8","offer9","0.35",0.05,86,81,"0"
"5effc7a64495250cbb0d8de8","offer10","0.1",-0.15,-227,-169,"0"
"5effc7a64495250cbb0d8de8","offer11","0.3",0.05,173,225,"0"
"5effc7a64495250cbb0d8de8","offer12","0.5",0.3,83,69,"0"
"5effc7a64495250cbb0d8de8","offer13","0.5",0.45,254,196,"0"
"5effc7a64495250cbb0d8de8","offer14","0.2",0,-25,-88,"0"
"5effc7a64495250cbb0d8de8","offer15","0.15",-0.1,170,105,"0"
"5effc7a64495250cbb0d8de8","offer16","0.45",0.15,29,43,"0"
"5effc7a64495250cbb0d8de8","offer17","0.3",0,-58,-137,"0"
"5effc7a64495250cbb0d8de8","offer18","0.25",0.05,10,12,"0"
"5effc7a64495250cbb0d8de8","offer19","0.15",-0.1,-60,-53,"0"
"5effc7a64495250cbb0d8de8","offer20","0.2",-0.05,-4,-21,"0"
"654b9e50dc38506c10831a0b","offer1","0.05",-0.2,-6,1,"0"
